id_cliente,nombre_completo,edad,género,departamento,tipo_cuenta,saldo_actual,ingresos_mensuales,monto_transacción,tipo_transacción,fecha_transacción,estado_transacción
2534,Jorge Ramírez,58,M,Cusco,Corriente,16505.0,11032,-2694,Depósito,2023-12-21 06:12:19.870913169,Pendiente
2228,Valeria Gómez,42,F,Lima,Corriente,3282.0,13037,16587,Depósito,2020-01-28 07:02:55.864912937,Exitosa
2634,Pedro Ramírez,58,M,Piura,Plazo Fijo,3543.0,9184,-3721,Pago,2021-03-03 10:31:45.845692050,Exitosa
4982,Sofía García,69,M,Puno,Plazo Fijo,18154.0,13485,-926,Transferencia,2024-01-22 17:28:13.382629121,Pendiente
1631,Jorge García,42,F,Puno,Ahorros,23583.0,8774,12255,Pago,2024-09-30 04:32:27.700051244,Pendiente
481,Valeria Gómez,62,M,Lima,Plazo Fijo,31652.0,1134,19088,Retiro,2023-02-10 14:10:34.402457198,Fallida
574,Sofía Ramírez,61,M,Puno,Ahorros,22317.0,10606,6647,Transferencia,2021-02-02 14:30:25.193106380,Exitosa
3011,Lucía Pérez,54,M,Lima,Tarjeta de Crédito,7036.0,12656,-238,Transferencia,2022-05-26 17:26:35.675822320,Pendiente
3242,María Ramírez,47,M,Puno,Tarjeta de Crédito,17650.0,5256,1111,Transferencia,2023-07-25 10:17:19.055261648,Pendiente
1929,Andrés Castillo,31,F,Lambayeque,Corriente,18692.0,12224,5736,Transferencia,2023-05-21 07:56:15.544077492,Pendiente
4333,Carlos Torres,30,F,Lambayeque,Corriente,48644.0,14129,-2927,Pago,2021-05-25 21:01:29.603059377,Fallida
1506,Valeria Fernández,19,M,Loreto,Ahorros,36740.0,12982,4122,Retiro,2021-11-30 02:23:25.544297764,Exitosa
3248,María Fernández,69,M,Puno,Ahorros,46370.0,1897,1906,Transferencia,2021-02-20 10:16:35.139184267,Exitosa
2107,Luis Castillo,63,M,Puno,Plazo Fijo,33901.0,2182,19459,Depósito,2023-05-07 04:14:28.276988480,Fallida
724,Valeria Ramírez,33,F,Junín,Ahorros,12408.0,12637,-691,Retiro,2021-07-15 03:49:57.442494405,Pendiente
2077,Ana Torres,63,F,Loreto,Corriente,4784.0,7784,10055,Pago,2020-11-11 06:03:14.636579668,Exitosa
1843,Carlos Pérez,22,M,Lambayeque,Plazo Fijo,41773.0,8899,8031,Pago,2025-06-06 23:11:02.437567897,Fallida
1526,Carlos Gómez,65,M,La Libertad,Plazo Fijo,47193.0,9929,-1754,Pago,2020-05-28 19:20:26.811680011,Fallida
1448,Andrés Rodríguez,36,M,Lambayeque,Tarjeta de Crédito,37507.0,12532,-3232,Retiro,2020-01-15 04:40:14.356801226,Exitosa
578,María Fernández,29,M,Junín,Tarjeta de Crédito,19388.0,7260,-3273,Pago,2023-11-25 20:53:27.620831113,Pendiente
2410,Sofía Torres,34,M,Ica,Tarjeta de Crédito,2709.0,13663,9103,Transferencia,2025-07-31 16:43:52.373606606,Fallida
1981,Luis López,31,F,La Libertad,Corriente,13344.0,14764,90,Transferencia,2020-05-24 23:25:11.854195215,Fallida
607,Valeria Fernández,36,F,Cusco,Plazo Fijo,34018.0,12645,-4458,Pago,2024-05-28 03:51:49.214687707,Pendiente
2814,Luis Rodríguez,43,F,La Libertad,Ahorros,4885.0,3326,3507,Retiro,2021-05-05 08:51:10.965623802,Pendiente
1657,Lucía Castillo,52,F,Ica,Corriente,4638.0,7122,9086,Pago,2020-06-29 05:02:51.724743126,Fallida
1866,Pedro Rodríguez,28,M,Loreto,Ahorros,32528.0,12259,16910,Transferencia,2025-08-06 08:05:26.917472591,Pendiente
1925,Pedro García,66,M,Cusco,Plazo Fijo,45318.0,14216,18986,Retiro,2023-03-30 11:33:47.961136715,Exitosa
949,María Martínez,49,M,Junín,Ahorros,17986.0,1626,-2638,Retiro,2023-10-06 23:46:26.032872552,Exitosa
1519,Carlos Rodríguez,20,M,Ica,Plazo Fijo,18328.0,3653,13641,Retiro,2021-01-08 20:43:04.503684853,Exitosa
2086,Jorge Torres,36,F,Junín,Tarjeta de Crédito,35217.0,5929,14801,Depósito,2021-06-20 04:04:31.455269210,Pendiente
2157,María Gómez,61,F,Lambayeque,Corriente,1977.0,13623,12274,Transferencia,2022-04-15 00:44:06.613667780,Exitosa
4629,Valeria Ramírez,27,F,Junín,Tarjeta de Crédito,2738.0,6142,19821,Retiro,2024-08-26 20:00:15.335101302,Fallida
2920,Carlos Castillo,32,M,La Libertad,Plazo Fijo,41464.0,7554,18563,Pago,2022-04-02 05:36:11.238497416,Pendiente
4855,María Rodríguez,36,F,Lambayeque,Tarjeta de Crédito,29690.0,7804,-2901,Pago,2023-03-26 19:25:11.620207311,Fallida
158,Sofía Ramírez,50,F,La Libertad,Tarjeta de Crédito,22621.0,3070,1060,Depósito,2025-04-16 12:16:08.989440618,Fallida
1865,Valeria Martínez,54,F,Lima,Plazo Fijo,41168.0,1823,14448,Depósito,2020-05-03 00:31:21.166125650,Pendiente
810,Sofía Torres,38,F,Loreto,Corriente,34500.0,6724,18018,Pago,2020-06-02 06:53:58.149538601,Fallida
222,Pedro López,59,M,Arequipa,Ahorros,29474.0,11738,2084,Pago,2021-11-09 14:54:42.565464589,Fallida
3890,Jorge Martínez,22,M,Junín,Ahorros,10995.0,3687,19073,Retiro,2023-08-05 14:39:23.278165014,Fallida
2104,María García,29,F,Lambayeque,Plazo Fijo,2079.0,1656,14787,Retiro,2025-11-04 07:51:56.738835195,Pendiente
370,Pedro Pérez,55,F,Piura,Corriente,32689.0,4576,9337,Retiro,2024-02-12 02:58:41.740047130,Pendiente
1710,Ana García,64,F,Junín,Plazo Fijo,29136.0,913,820,Retiro,2022-01-21 10:39:50.745058540,Pendiente
4713,Valeria Fernández,32,F,Lambayeque,Ahorros,12233.0,4893,17632,Pago,2025-05-06 05:23:17.003631062,Pendiente
2388,Valeria García,52,M,Piura,Tarjeta de Crédito,47483.0,5533,8433,Retiro,2022-06-23 19:03:51.298538478,Exitosa
3807,Ana López,48,M,La Libertad,Plazo Fijo,46491.0,3831,5967,Retiro,2024-10-04 06:31:35.097908662,Pendiente
1299,Valeria García,68,F,Cusco,Ahorros,16065.0,6125,7304,Transferencia,2020-04-22 08:41:08.232523372,Exitosa
2360,Ana Pérez,41,F,La Libertad,Ahorros,30225.0,11377,11264,Pago,2025-07-10 15:55:31.097033214,Fallida
3122,María López,42,F,Puno,Ahorros,18657.0,8605,18282,Retiro,2025-06-10 00:17:24.669465449,Pendiente
296,María Pérez,43,F,Ica,Corriente,32308.0,8934,19937,Retiro,2025-12-01 16:01:04.653763082,Fallida
3081,Carlos Fernández,21,F,Piura,Corriente,31870.0,2712,6924,Pago,2023-11-05 01:13:33.724993050,Exitosa
1124,Pedro López,27,M,Piura,Ahorros,2743.0,1665,1611,Transferencia,2020-06-11 10:22:25.637684882,Fallida
4305,Lucía García,40,F,Piura,Tarjeta de Crédito,15458.0,13861,3434,Depósito,2024-12-20 07:51:18.854239659,Pendiente
4817,Jorge Gómez,58,M,Piura,Plazo Fijo,46350.0,3010,5413,Pago,2025-08-02 08:32:20.381855936,Fallida
2165,Carlos Martínez,57,M,Arequipa,Plazo Fijo,6277.0,4821,2903,Retiro,2022-05-27 02:34:01.767819826,Fallida
1204,Pedro Pérez,41,M,Puno,Corriente,25139.0,9043,17502,Pago,2025-01-12 18:01:34.841551206,Pendiente
896,Lucía Fernández,22,F,La Libertad,Ahorros,36677.0,1996,15282,Transferencia,2024-04-20 21:29:23.347809902,Pendiente
3095,Sofía Gómez,43,M,Puno,Corriente,13527.0,8264,-2176,Depósito,2022-06-13 10:32:40.655429607,Exitosa
2059,Carlos García,59,F,Loreto,Corriente,46050.0,13903,19261,Pago,2025-02-28 03:26:57.932069661,Fallida
227,Andrés Gómez,45,M,Lambayeque,Corriente,38530.0,7557,-97,Retiro,2024-07-16 07:19:28.825672925,Exitosa
4523,Andrés Ramírez,24,F,Puno,Corriente,28338.0,11559,5840,Retiro,2024-03-11 20:19:39.865753964,Pendiente
4763,Valeria García,65,M,Puno,Plazo Fijo,20353.0,3267,12558,Transferencia,2023-05-19 19:12:44.310716657,Exitosa
2719,Andrés Castillo,55,F,Loreto,Ahorros,27954.0,13123,19544,Retiro,2025-10-23 11:52:55.382968148,Pendiente
2435,Ana Rodríguez,63,F,Loreto,Ahorros,9088.0,10021,-2254,Transferencia,2024-12-11 19:37:07.229573459,Pendiente
1306,Pedro Martínez,50,F,Junín,Corriente,4430.0,12575,1262,Pago,2023-04-18 14:21:14.165909908,Pendiente
1217,Sofía Ramírez,30,F,Cusco,Ahorros,5371.0,7500,-535,Pago,2021-04-22 01:18:18.146479804,Exitosa
2901,Jorge Castillo,27,F,Lambayeque,Plazo Fijo,20923.0,10912,5754,Pago,2020-11-08 18:36:46.860069336,Fallida
4725,Pedro Rodríguez,38,F,Junín,Ahorros,45555.0,11858,800,Retiro,2023-06-07 22:49:56.118738531,Fallida
3569,Pedro Gómez,65,F,Piura,Plazo Fijo,36683.0,11440,6273,Pago,2021-06-30 22:07:00.431788926,Exitosa
3744,María Martínez,56,F,Junín,Ahorros,39290.0,14160,12822,Depósito,2020-08-14 06:57:25.268786338,Pendiente
1376,Sofía Gómez,51,M,Loreto,Tarjeta de Crédito,18723.0,4009,16430,Retiro,2023-01-23 16:41:41.111592574,Fallida
4247,Lucía Torres,25,M,Piura,Plazo Fijo,46072.0,2630,8635,Retiro,2022-01-30 14:13:46.777268489,Exitosa
1558,Andrés Martínez,33,M,Ica,Ahorros,37085.0,11649,12326,Pago,2025-03-03 23:50:45.903351048,Fallida
3051,Carlos Castillo,45,M,Lambayeque,Corriente,21619.0,11349,4722,Transferencia,2025-12-11 08:50:07.384358175,Exitosa
2943,Carlos Ramírez,32,F,Cusco,Tarjeta de Crédito,47219.0,5051,18286,Retiro,2020-06-07 02:09:03.615219290,Fallida
645,María Pérez,44,F,Piura,Tarjeta de Crédito,48587.0,7937,-3442,Retiro,2024-12-31 06:12:10.270675550,Fallida
4093,Ana Pérez,51,M,Junín,Ahorros,33958.0,12964,6501,Depósito,2021-12-23 03:38:52.302258772,Exitosa
3665,Jorge García,18,M,Lambayeque,Corriente,29767.0,9629,-2637,Depósito,2023-10-22 14:50:49.374361985,Fallida
1249,Lucía Rodríguez,60,F,Lima,Plazo Fijo,39429.0,957,-1086,Retiro,2022-06-01 22:45:33.493987853,Fallida
1057,Jorge Fernández,30,M,Loreto,Tarjeta de Crédito,13460.0,3249,13951,Pago,2024-01-22 03:47:08.650182849,Fallida
1351,Sofía López,56,M,Loreto,Plazo Fijo,26906.0,4044,12059,Transferencia,2024-05-24 17:03:15.396602778,Fallida
22,Carlos Rodríguez,46,F,Ica,Plazo Fijo,13555.0,1303,3019,Retiro,2020-11-16 18:38:18.240723721,Pendiente
2238,Jorge Fernández,65,F,Piura,Ahorros,1208.0,4369,18514,Transferencia,2020-12-17 13:38:00.931655251,Pendiente
223,Valeria Gómez,28,F,Arequipa,Ahorros,43980.0,3828,10414,Pago,2024-09-12 00:19:34.732373207,Fallida
1661,Ana López,23,M,Cusco,Tarjeta de Crédito,27742.0,12021,3412,Retiro,2025-11-30 09:46:57.590472930,Fallida
1667,Jorge López,57,M,Ica,Ahorros,8886.0,2177,4146,Retiro,2025-05-10 00:03:56.191452619,Pendiente
552,Ana Rodríguez,21,F,Arequipa,Ahorros,41678.0,2756,5142,Transferencia,2025-06-22 23:08:04.691349767,Exitosa
2773,María Rodríguez,60,M,Loreto,Corriente,14803.0,2325,-253,Transferencia,2022-04-02 17:47:02.488225169,Pendiente
4686,Lucía Ramírez,46,M,Lima,Tarjeta de Crédito,15225.0,9319,4922,Transferencia,2023-05-31 16:32:23.681955248,Fallida
2972,Ana Pérez,31,M,La Libertad,Corriente,27370.0,4833,2201,Pago,2025-02-08 15:43:41.201063025,Pendiente
453,Carlos García,62,F,Lima,Plazo Fijo,36206.0,7717,2993,Depósito,2024-12-30 00:24:57.023807869,Pendiente
2963,Pedro Ramírez,37,F,La Libertad,Tarjeta de Crédito,47152.0,2318,13243,Retiro,2024-08-05 09:02:45.898822696,Exitosa
4667,Carlos Fernández,55,M,Junín,Ahorros,17300.0,14621,10850,Retiro,2025-08-26 14:18:40.531648287,Pendiente
1948,Lucía Gómez,62,M,Arequipa,Ahorros,16232.0,13134,7919,Depósito,2024-06-25 14:18:07.465012732,Pendiente
3814,Luis Gómez,26,F,Junín,Plazo Fijo,11777.0,10083,14054,Transferencia,2022-08-10 09:43:06.428397146,Pendiente
4402,Andrés Rodríguez,20,F,Piura,Tarjeta de Crédito,47571.0,1382,8965,Retiro,2024-11-12 09:58:21.670304457,Fallida
2934,Jorge Gómez,57,F,Arequipa,Tarjeta de Crédito,49213.0,10722,12726,Transferencia,2020-12-12 01:39:20.230648073,Exitosa
1053,Valeria Castillo,49,F,Piura,Plazo Fijo,43294.0,4053,1059,Depósito,2021-01-27 23:24:57.620817027,Pendiente
4809,Ana García,65,F,Junín,Ahorros,24871.0,2766,9816,Depósito,2022-12-06 03:05:27.968677690,Exitosa
2958,María López,59,M,Lambayeque,Plazo Fijo,14360.0,3262,14529,Depósito,2021-06-29 00:40:48.476196108,Fallida
4457,Pedro Pérez,41,M,Ica,Tarjeta de Crédito,11519.0,13374,14597,Depósito,2025-09-15 21:30:46.658118221,Pendiente
1787,Pedro García,38,M,Lambayeque,Ahorros,42930.0,4124,-1517,Transferencia,2024-08-13 01:01:54.111498372,Exitosa
668,Jorge Rodríguez,50,F,La Libertad,Plazo Fijo,36247.0,14794,12459,Retiro,2025-02-14 18:24:04.601223107,Fallida
2928,Sofía Fernández,24,M,Ica,Corriente,22095.0,9026,14640,Transferencia,2022-10-20 20:51:36.887641750,Pendiente
1371,Andrés Torres,26,M,Junín,Ahorros,1751.0,2442,15408,Pago,2020-01-13 07:58:05.282955887,Fallida
1660,Ana Martínez,18,F,Lima,Corriente,40636.0,12879,16723,Pago,2022-06-20 21:31:55.779471159,Pendiente
4733,Sofía García,19,M,Puno,Ahorros,8499.0,11753,-4879,Pago,2023-01-06 14:56:27.498744570,Fallida
4001,Andrés Fernández,52,F,Lambayeque,Ahorros,5450.0,957,7723,Depósito,2020-09-17 23:49:01.507978397,Pendiente
3896,Luis Rodríguez,37,F,Lima,Corriente,4041.0,6836,7864,Pago,2024-01-21 19:53:28.478653105,Exitosa
3798,Sofía Castillo,24,M,Lima,Ahorros,48379.0,3048,1678,Transferencia,2020-06-07 08:51:19.378281375,Exitosa
2232,Pedro Rodríguez,65,F,Cusco,Corriente,14916.0,9691,4844,Depósito,2025-06-03 01:13:19.053032001,Fallida
4277,Lucía Gómez,51,F,Piura,Tarjeta de Crédito,1509.0,12684,-2946,Retiro,2022-01-16 02:27:55.365975400,Fallida
846,Luis García,58,M,Lambayeque,Corriente,12822.0,12559,8924,Pago,2023-09-16 18:17:26.478971345,Pendiente
4383,Jorge Martínez,34,F,Cusco,Tarjeta de Crédito,3335.0,6270,581,Pago,2025-07-18 12:07:40.729712300,Fallida
2448,Ana Martínez,55,M,Cusco,Plazo Fijo,15943.0,9877,19311,Retiro,2021-05-18 08:55:06.434528714,Fallida
1911,María López,64,M,Piura,Corriente,27617.0,6404,1113,Pago,2023-09-04 22:39:48.633012722,Pendiente
2867,Ana García,35,M,Loreto,Ahorros,49959.0,11262,16679,Depósito,2025-02-16 15:55:41.346937833,Pendiente
829,Andrés Rodríguez,39,M,Cusco,Tarjeta de Crédito,46964.0,8110,460,Depósito,2023-10-02 09:47:42.554484136,Pendiente
2376,Andrés Ramírez,50,M,Ica,Corriente,41416.0,11922,-3211,Transferencia,2020-03-20 20:29:16.402090733,Exitosa
1643,Lucía García,22,M,Junín,Tarjeta de Crédito,25136.0,2627,23,Pago,2022-06-04 02:06:05.700011003,Pendiente
2562,Jorge López,60,F,Lima,Tarjeta de Crédito,41985.0,8933,14751,Transferencia,2022-10-12 08:29:30.507462918,Fallida
491,Andrés García,60,M,Lambayeque,Corriente,31724.0,13241,-986,Depósito,2024-11-08 04:18:43.703389322,Pendiente
3937,Valeria García,24,F,Junín,Ahorros,29746.0,14932,18635,Retiro,2021-07-12 08:33:45.368398454,Fallida
80,Valeria Fernández,27,F,Piura,Tarjeta de Crédito,25533.0,8405,-4577,Transferencia,2021-01-26 05:54:02.828199256,Exitosa
1471,Carlos Martínez,24,M,Lambayeque,Plazo Fijo,28545.0,14741,19891,Transferencia,2022-06-04 21:53:15.110500714,Exitosa
2725,Carlos Pérez,33,F,La Libertad,Tarjeta de Crédito,35487.0,5117,14205,Depósito,2020-08-26 20:27:05.669300671,Fallida
2823,Andrés López,33,F,Lambayeque,Plazo Fijo,23206.0,10481,17782,Depósito,2022-11-02 06:41:03.822634358,Pendiente
4688,Jorge Ramírez,57,F,La Libertad,Corriente,2753.0,2722,5810,Pago,2024-09-03 11:50:11.247329847,Fallida
4900,Pedro Ramírez,27,M,Ica,Ahorros,12387.0,4759,13991,Depósito,2025-06-10 15:07:43.830202755,Exitosa
458,Pedro Rodríguez,46,M,La Libertad,Tarjeta de Crédito,44638.0,1363,17335,Pago,2023-08-09 22:00:41.709114286,Exitosa
707,Luis García,36,F,Arequipa,Plazo Fijo,4302.0,4987,2745,Depósito,2020-01-23 02:08:40.430492958,Exitosa
208,Sofía Castillo,47,F,Junín,Tarjeta de Crédito,39107.0,1704,9628,Pago,2020-04-19 09:25:05.352361422,Pendiente
3214,María Gómez,37,F,Piura,Plazo Fijo,22094.0,3020,9417,Retiro,2021-02-25 08:58:35.443343511,Exitosa
4124,Andrés Gómez,55,F,Cusco,Ahorros,4309.0,9931,11172,Pago,2025-11-21 06:20:32.341461533,Exitosa
3795,Sofía López,39,F,Lambayeque,Corriente,48087.0,1336,13010,Depósito,2020-06-23 10:43:44.986073159,Exitosa
3038,María Martínez,33,F,Piura,Corriente,20919.0,5520,18136,Retiro,2024-06-21 09:43:23.563419626,Pendiente
4490,Jorge López,37,M,Junín,Tarjeta de Crédito,34812.0,11998,18085,Transferencia,2024-12-09 01:15:04.298025541,Exitosa
3387,Jorge Castillo,20,F,Lima,Ahorros,48853.0,14874,15150,Transferencia,2023-05-19 01:02:03.400654074,Pendiente
825,Pedro Gómez,69,F,Cusco,Plazo Fijo,27822.0,14477,2985,Retiro,2025-07-30 04:35:50.583721683,Exitosa
1113,Valeria Torres,37,F,Ica,Ahorros,37113.0,2911,15261,Retiro,2022-06-08 21:45:25.648669767,Exitosa
3665,Jorge García,18,M,Lambayeque,Corriente,29767.0,9629,-2637,Depósito,2023-10-22 14:50:49.374361985,Fallida
4293,María López,20,M,La Libertad,Corriente,32985.0,13089,2498,Depósito,2022-05-17 11:08:57.907062028,Exitosa
41,Valeria Rodríguez,42,M,Cusco,Ahorros,30987.0,4915,12830,Transferencia,2022-03-05 14:53:31.782534514,Exitosa
1118,Carlos Castillo,44,F,Cusco,Corriente,35182.0,6533,11547,Transferencia,2024-09-24 21:32:15.492141771,Fallida
3936,Ana López,33,F,Loreto,Plazo Fijo,46332.0,10063,16331,Retiro,2025-08-27 20:56:54.283330482,Pendiente
4170,Luis Rodríguez,43,F,Loreto,Corriente,34445.0,6910,13807,Pago,2022-03-09 05:46:03.471721166,Exitosa
2493,Pedro Fernández,35,F,Puno,Ahorros,43385.0,5415,18820,Transferencia,2023-09-15 00:39:14.316682336,Exitosa
2663,Pedro Rodríguez,53,F,Cusco,Corriente,48974.0,9896,-1084,Transferencia,2022-08-31 21:31:37.914569616,Exitosa
4493,Carlos Martínez,35,F,Ica,Tarjeta de Crédito,31120.0,10070,-3865,Depósito,2023-12-06 05:13:42.722370583,Fallida
4258,Andrés Rodríguez,18,F,Loreto,Plazo Fijo,25134.0,12690,7866,Transferencia,2020-07-26 03:10:56.766355946,Exitosa
2644,María García,39,F,Cusco,Corriente,3984.0,12555,1455,Retiro,2024-01-19 07:45:48.648029425,Exitosa
19,Lucía López,39,M,Piura,Plazo Fijo,14159.0,7966,10342,Transferencia,2020-10-24 01:48:20.065846647,Fallida
1817,Luis García,55,F,Lambayeque,Plazo Fijo,18910.0,9196,-1722,Pago,2023-07-25 10:40:24.017192326,Fallida
1575,Andrés Martínez,53,M,Cusco,Tarjeta de Crédito,16254.0,13560,9233,Transferencia,2021-06-15 00:29:42.137266452,Exitosa
4416,Pedro Castillo,43,F,La Libertad,Corriente,3846.0,6587,4017,Pago,2020-12-18 05:14:29.680403767,Exitosa
239,Lucía García,62,F,Cusco,Corriente,2030.0,14853,16192,Pago,2022-10-01 20:09:38.296193334,Exitosa
712,Jorge Gómez,36,M,Arequipa,Tarjeta de Crédito,20086.0,6032,6564,Pago,2025-06-22 00:18:20.901237673,Fallida
160,Sofía Pérez,46,F,Lima,Tarjeta de Crédito,25844.0,5032,2381,Depósito,2023-04-02 02:48:42.059646625,Pendiente
4398,Valeria Castillo,44,M,Arequipa,Plazo Fijo,11425.0,14702,5867,Depósito,2025-03-28 09:26:27.368423884,Exitosa
3794,Lucía Torres,57,F,Loreto,Tarjeta de Crédito,48830.0,4193,16324,Pago,2025-04-02 03:27:44.116894196,Fallida
3840,Sofía Pérez,30,M,Ica,Tarjeta de Crédito,12258.0,12049,9526,Retiro,2021-10-27 14:44:10.176291114,Exitosa
3028,María Martínez,21,M,Piura,Plazo Fijo,12810.0,3062,16934,Transferencia,2025-08-31 13:13:16.050158486,Exitosa
2799,Lucía Fernández,50,M,Lambayeque,Ahorros,28271.0,4054,7114,Pago,2020-10-29 12:23:27.697025340,Exitosa
4420,Carlos García,28,M,Lima,Tarjeta de Crédito,883.0,6379,14148,Pago,2024-03-09 17:35:44.681417335,Pendiente
3516,Luis Fernández,53,M,Piura,Corriente,1701.0,5650,142,Transferencia,2023-10-09 07:39:01.323392854,Pendiente
4313,Carlos Gómez,36,F,Lambayeque,Corriente,2939.0,8919,9016,Depósito,2022-05-29 10:59:27.290212412,Pendiente
1520,Ana Pérez,48,M,Ica,Plazo Fijo,18315.0,10430,-178,Retiro,2024-12-17 06:12:08.677784922,Fallida
1958,Carlos Torres,42,F,La Libertad,Ahorros,18983.0,5443,15527,Pago,2021-09-26 06:54:28.895122914,Exitosa
4160,Andrés Martínez,42,F,Lima,Ahorros,8344.0,8479,484,Transferencia,2023-12-11 17:51:37.842902788,Fallida
473,Jorge Gómez,36,F,Piura,Corriente,7646.0,6233,3757,Pago,2022-02-11 05:01:42.452027240,Exitosa
164,María Pérez,36,F,Junín,Corriente,48391.0,1204,4809,Transferencia,2020-05-05 16:42:16.446807876,Pendiente
4459,María Rodríguez,41,M,Lima,Tarjeta de Crédito,10810.0,5407,16252,Depósito,2022-11-19 00:10:29.891984543,Exitosa
1015,Jorge Castillo,67,M,Piura,Tarjeta de Crédito,30772.0,6704,7394,Depósito,2023-07-26 12:01:46.474105446,Pendiente
828,Andrés Ramírez,68,M,Puno,Tarjeta de Crédito,26382.0,10318,14543,Depósito,2024-08-24 13:05:06.732958822,Fallida
1512,Pedro Ramírez,66,M,Loreto,Plazo Fijo,39111.0,1330,-3078,Transferencia,2021-07-19 12:23:26.963518620,Pendiente
1540,Luis López,23,M,La Libertad,Plazo Fijo,43358.0,12314,14208,Transferencia,2024-08-18 16:12:52.803547275,Fallida
4600,Ana Pérez,63,F,La Libertad,Corriente,13022.0,9995,4325,Pago,2025-04-17 13:34:38.940484724,Pendiente
4199,María Rodríguez,29,M,Puno,Tarjeta de Crédito,13274.0,11158,5690,Pago,2022-12-09 09:01:50.819723229,Exitosa
1736,Andrés López,61,F,Piura,Corriente,39776.0,1007,19350,Pago,2023-08-01 11:57:57.708355173,Exitosa
4830,Valeria Ramírez,56,M,Ica,Tarjeta de Crédito,4229.0,13941,5809,Transferencia,2023-11-29 17:06:57.361094128,Pendiente
1266,Pedro Martínez,59,F,Lima,Plazo Fijo,17082.0,5162,14835,Retiro,2023-10-19 16:03:59.251057528,Pendiente
90,Sofía Gómez,27,M,Lambayeque,Tarjeta de Crédito,46283.0,5997,1605,Pago,2025-05-23 20:46:46.005406326,Exitosa
3996,Carlos Rodríguez,57,M,Puno,Tarjeta de Crédito,29073.0,12824,19958,Pago,2022-02-09 09:53:34.082543871,Fallida
2398,María Ramírez,61,F,Puno,Corriente,43057.0,11310,16754,Transferencia,2021-08-28 17:26:31.863932307,Exitosa
2776,Jorge Martínez,40,F,Ica,Corriente,23670.0,11917,6839,Depósito,2023-12-01 20:53:27.061093495,Exitosa
3100,Valeria García,40,M,Cusco,Corriente,20429.0,3089,2507,Retiro,2023-03-21 06:23:36.682186216,Fallida
2785,Pedro García,56,M,Loreto,Ahorros,6663.0,3771,8558,Retiro,2020-02-28 03:00:54.228677792,Fallida
4758,Pedro Rodríguez,55,F,Puno,Plazo Fijo,2734.0,9761,14123,Pago,2020-01-28 03:11:37.196107979,Pendiente
2489,Luis Fernández,35,F,Junín,Plazo Fijo,18387.0,5095,10238,Pago,2024-02-23 02:37:42.141515503,Pendiente
2403,Jorge Martínez,32,F,Lima,Plazo Fijo,18530.0,13816,-4560,Depósito,2023-10-28 04:58:09.384314079,Pendiente
4530,Pedro Castillo,40,M,Lambayeque,Plazo Fijo,38656.0,6384,1981,Depósito,2022-05-16 08:26:16.012321813,Pendiente
1395,Jorge Gómez,44,F,La Libertad,Tarjeta de Crédito,48333.0,8004,7746,Depósito,2024-11-28 11:10:40.261909398,Exitosa
2283,Jorge Torres,59,F,Loreto,Tarjeta de Crédito,13523.0,14225,6821,Depósito,2025-03-12 16:20:33.881569638,Exitosa
1380,Carlos Martínez,35,M,Piura,Tarjeta de Crédito,42442.0,12074,-2721,Transferencia,2020-01-18 20:51:06.559317119,Fallida
2089,Pedro Ramírez,18,F,Ica,Ahorros,48844.0,4558,-3408,Transferencia,2023-04-08 03:48:40.834816759,Exitosa
